"GRID_TYPE" "GAME_ID" "GAME_EVENT_ID" "PLAYER_ID" "PLAYER_NAME" "TEAM_ID" "TEAM_NAME" "PERIOD" "MINUTES_REMAINING" "SECONDS_REMAINING" "EVENT_TYPE" "ACTION_TYPE" "SHOT_TYPE" "SHOT_ZONE_BASIC" "SHOT_ZONE_AREA" "SHOT_ZONE_RANGE" "SHOT_DISTANCE" "LOC_X" "LOC_Y" "SHOT_ATTEMPTED_FLAG" "SHOT_MADE_FLAG" "GAME_DATE" "HTM" "VTM"
"722" "Shot Chart Detail" "0021400703" "386" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "0" "50" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 24 132 201 "1" "1" "20150130" "UTA" "GSW"
"723" "Shot Chart Detail" "0021400703" "405" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "10" "48" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Right Side Center(RC)" "16-24 ft." 21 152 154 "1" "0" "20150130" "UTA" "GSW"
"724" "Shot Chart Detail" "0021400703" "427" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "8" "26" "Missed Shot" "Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 2 23 11 "1" "0" "20150130" "UTA" "GSW"
"725" "Shot Chart Detail" "0021400703" "436" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "7" "47" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 23 147 189 "1" "0" "20150130" "UTA" "GSW"
"726" "Shot Chart Detail" "0021400715" "2" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "11" "43" "Missed Shot" "Step Back Jump shot" "2PT Field Goal" "Mid-Range" "Left Side(L)" "8-16 ft." 15 -157 28 "1" "0" "20150131" "GSW" "PHX"
"727" "Shot Chart Detail" "0021400715" "38" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "8" "10" "Missed Shot" "Pullup Jump shot" "2PT Field Goal" "Mid-Range" "Left Side Center(LC)" "16-24 ft." 21 -149 160 "1" "0" "20150131" "GSW" "PHX"
"728" "Shot Chart Detail" "0021400715" "45" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "7" "20" "Made Shot" "Floating Jump shot" "2PT Field Goal" "In The Paint (Non-RA)" "Center(C)" "Less Than 8 ft." 6 4 64 "1" "1" "20150131" "GSW" "PHX"
"729" "Shot Chart Detail" "0021400715" "49" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "6" "48" "Missed Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 25 113 228 "1" "0" "20150131" "GSW" "PHX"
"730" "Shot Chart Detail" "0021400715" "56" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "6" "2" "Missed Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 25 -182 181 "1" "0" "20150131" "GSW" "PHX"
"731" "Shot Chart Detail" "0021400715" "64" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "5" "10" "Missed Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 0 6 6 "1" "0" "20150131" "GSW" "PHX"
"732" "Shot Chart Detail" "0021400715" "87" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "3" "59" "Made Shot" "Driving Reverse Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 0 7 3 "1" "1" "20150131" "GSW" "PHX"
"733" "Shot Chart Detail" "0021400715" "102" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "2" "40" "Made Shot" "Pullup Jump shot" "2PT Field Goal" "Mid-Range" "Right Side(R)" "16-24 ft." 16 163 33 "1" "1" "20150131" "GSW" "PHX"
"734" "Shot Chart Detail" "0021400715" "120" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "0" "9" "Made Shot" "Step Back Jump shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 25 200 157 "1" "1" "20150131" "GSW" "PHX"
"735" "Shot Chart Detail" "0021400715" "194" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "6" "19" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 26 -68 255 "1" "1" "20150131" "GSW" "PHX"
"736" "Shot Chart Detail" "0021400715" "197" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "5" "54" "Made Shot" "Pullup Jump shot" "3PT Field Goal" "Left Corner 3" "Left Side(L)" "24+ ft." 22 -224 52 "1" "1" "20150131" "GSW" "PHX"
"737" "Shot Chart Detail" "0021400715" "208" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "5" "24" "Missed Shot" "Turnaround Hook Shot" "2PT Field Goal" "Mid-Range" "Right Side(R)" "8-16 ft." 10 103 15 "1" "0" "20150131" "GSW" "PHX"
"738" "Shot Chart Detail" "0021400715" "213" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "4" "39" "Made Shot" "Step Back Jump shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 25 -196 156 "1" "1" "20150131" "GSW" "PHX"
"739" "Shot Chart Detail" "0021400715" "218" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "3" "59" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 28 -136 252 "1" "0" "20150131" "GSW" "PHX"
"740" "Shot Chart Detail" "0021400715" "267" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "0" "0" "Missed Shot" "Pullup Jump shot" "3PT Field Goal" "Backcourt" "Back Court(BC)" "Back Court Shot" 53 -164 512 "1" "0" "20150131" "GSW" "PHX"
"741" "Shot Chart Detail" "0021400715" "297" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "7" "51" "Missed Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 27 125 247 "1" "0" "20150131" "GSW" "PHX"
"742" "Shot Chart Detail" "0021400715" "326" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "5" "12" "Missed Shot" "Driving Reverse Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 2 -23 6 "1" "0" "20150131" "GSW" "PHX"
"743" "Shot Chart Detail" "0021400715" "331" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "4" "47" "Made Shot" "Pullup Jump shot" "2PT Field Goal" "Mid-Range" "Right Side(R)" "8-16 ft." 14 121 86 "1" "1" "20150131" "GSW" "PHX"
"744" "Shot Chart Detail" "0021400715" "375" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "0" "16" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Right Side Center(RC)" "16-24 ft." 22 122 189 "1" "0" "20150131" "GSW" "PHX"
"745" "Shot Chart Detail" "0021400715" "443" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "7" "7" "Missed Shot" "Jump Shot" "2PT Field Goal" "In The Paint (Non-RA)" "Center(C)" "8-16 ft." 10 18 99 "1" "0" "20150131" "GSW" "PHX"
"746" "Shot Chart Detail" "0021400715" "445" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "7" "4" "Missed Shot" "Jump Shot" "2PT Field Goal" "In The Paint (Non-RA)" "Center(C)" "Less Than 8 ft." 5 -15 53 "1" "0" "20150131" "GSW" "PHX"
"747" "Shot Chart Detail" "0021400715" "472" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "4" "52" "Made Shot" "Running Bank shot" "2PT Field Goal" "Mid-Range" "Center(C)" "16-24 ft." 16 47 159 "1" "1" "20150131" "GSW" "PHX"
"748" "Shot Chart Detail" "0021400715" "501" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "2" "29" "Missed Shot" "Step Back Jump shot" "2PT Field Goal" "Mid-Range" "Left Side Center(LC)" "16-24 ft." 21 -68 205 "1" "0" "20150131" "GSW" "PHX"
"749" "Shot Chart Detail" "0021400730" "12" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "9" "53" "Made Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 3 32 3 "1" "1" "20150203" "SAC" "GSW"
"750" "Shot Chart Detail" "0021400730" "25" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "8" "10" "Missed Shot" "Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 3 1 36 "1" "0" "20150203" "SAC" "GSW"
"751" "Shot Chart Detail" "0021400730" "33" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "7" "12" "Missed Shot" "Layup Shot" "2PT Field Goal" "In The Paint (Non-RA)" "Center(C)" "Less Than 8 ft." 5 50 1 "1" "0" "20150203" "SAC" "GSW"
"752" "Shot Chart Detail" "0021400730" "44" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "5" "45" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 24 -172 175 "1" "0" "20150203" "SAC" "GSW"
"753" "Shot Chart Detail" "0021400730" "48" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "5" "26" "Made Shot" "Driving Layup Shot" "2PT Field Goal" "In The Paint (Non-RA)" "Center(C)" "Less Than 8 ft." 4 45 6 "1" "1" "20150203" "SAC" "GSW"
"754" "Shot Chart Detail" "0021400730" "66" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "4" "1" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 25 23 255 "1" "1" "20150203" "SAC" "GSW"
"755" "Shot Chart Detail" "0021400730" "202" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "4" "16" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Right Side(R)" "16-24 ft." 16 168 4 "1" "0" "20150203" "SAC" "GSW"
"756" "Shot Chart Detail" "0021400730" "206" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "3" "45" "Made Shot" "Reverse Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 -16 4 "1" "1" "20150203" "SAC" "GSW"
"757" "Shot Chart Detail" "0021400730" "224" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "2" "46" "Missed Shot" "Running Jump Shot" "2PT Field Goal" "In The Paint (Non-RA)" "Center(C)" "Less Than 8 ft." 6 -37 48 "1" "0" "20150203" "SAC" "GSW"
"758" "Shot Chart Detail" "0021400730" "242" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "0" "26" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 26 -111 244 "1" "0" "20150203" "SAC" "GSW"
"759" "Shot Chart Detail" "0021400730" "263" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "10" "51" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 25 -21 255 "1" "0" "20150203" "SAC" "GSW"
"760" "Shot Chart Detail" "0021400730" "287" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "8" "1" "Made Shot" "Floating Jump shot" "2PT Field Goal" "In The Paint (Non-RA)" "Center(C)" "8-16 ft." 10 -15 107 "1" "1" "20150203" "SAC" "GSW"
"761" "Shot Chart Detail" "0021400730" "324" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "5" "20" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 25 24 254 "1" "0" "20150203" "SAC" "GSW"
"762" "Shot Chart Detail" "0021400730" "355" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "1" "41" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Right Side Center(RC)" "16-24 ft." 22 147 164 "1" "0" "20150203" "SAC" "GSW"
"763" "Shot Chart Detail" "0021400730" "382" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "0" "1" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 28 13 280 "1" "1" "20150203" "SAC" "GSW"
"764" "Shot Chart Detail" "0021400741" "16" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "9" "57" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 27 -4 274 "1" "0" "20150204" "GSW" "DAL"
"765" "Shot Chart Detail" "0021400741" "56" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "5" "58" "Missed Shot" "Jump Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 3 7 33 "1" "0" "20150204" "GSW" "DAL"
"766" "Shot Chart Detail" "0021400741" "65" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "5" "25" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 26 72 254 "1" "0" "20150204" "GSW" "DAL"
"767" "Shot Chart Detail" "0021400741" "71" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "4" "40" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 26 -116 236 "1" "1" "20150204" "GSW" "DAL"
"768" "Shot Chart Detail" "0021400741" "78" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "4" "11" "Made Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Right Side Center(RC)" "16-24 ft." 17 114 138 "1" "1" "20150204" "GSW" "DAL"
"769" "Shot Chart Detail" "0021400741" "80" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "3" "26" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Left Side Center(LC)" "16-24 ft." 22 -112 192 "1" "0" "20150204" "GSW" "DAL"
"770" "Shot Chart Detail" "0021400741" "82" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "3" "21" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 25 -198 164 "1" "1" "20150204" "GSW" "DAL"
"771" "Shot Chart Detail" "0021400741" "86" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "2" "38" "Made Shot" "Step Back Jump shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 25 151 209 "1" "1" "20150204" "GSW" "DAL"
"772" "Shot Chart Detail" "0021400741" "188" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "4" "44" "Made Shot" "Fadeaway Jump Shot" "2PT Field Goal" "Mid-Range" "Left Side(L)" "16-24 ft." 16 -160 45 "1" "1" "20150204" "GSW" "DAL"
"773" "Shot Chart Detail" "0021400741" "218" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "2" "17" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 25 -93 238 "1" "0" "20150204" "GSW" "DAL"
"774" "Shot Chart Detail" "0021400741" "230" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "0" "12" "Made Shot" "Driving Finger Roll Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 0 17 "1" "1" "20150204" "GSW" "DAL"
"775" "Shot Chart Detail" "0021400741" "237" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "11" "32" "Made Shot" "Running Finger Roll Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 2 10 19 "1" "1" "20150204" "GSW" "DAL"
"776" "Shot Chart Detail" "0021400741" "249" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "10" "5" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 26 97 246 "1" "1" "20150204" "GSW" "DAL"
"777" "Shot Chart Detail" "0021400741" "267" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "8" "25" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 26 -81 249 "1" "1" "20150204" "GSW" "DAL"
"778" "Shot Chart Detail" "0021400741" "273" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "7" "40" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 25 -92 236 "1" "1" "20150204" "GSW" "DAL"
"779" "Shot Chart Detail" "0021400741" "297" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "6" "9" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 26 146 227 "1" "1" "20150204" "GSW" "DAL"
"780" "Shot Chart Detail" "0021400741" "300" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "5" "48" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 27 144 236 "1" "0" "20150204" "GSW" "DAL"
"781" "Shot Chart Detail" "0021400741" "315" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "4" "31" "Missed Shot" "Jump Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 3 -15 26 "1" "0" "20150204" "GSW" "DAL"
"782" "Shot Chart Detail" "0021400741" "326" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "3" "40" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 26 -32 261 "1" "1" "20150204" "GSW" "DAL"
"783" "Shot Chart Detail" "0021400741" "347" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "2" "25" "Missed Shot" "Floating Jump shot" "2PT Field Goal" "In The Paint (Non-RA)" "Right Side(R)" "8-16 ft." 12 65 104 "1" "0" "20150204" "GSW" "DAL"
"784" "Shot Chart Detail" "0021400741" "383" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "1" "1" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 28 124 252 "1" "1" "20150204" "GSW" "DAL"
"785" "Shot Chart Detail" "0021400741" "388" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "0" "27" "Made Shot" "Step Back Jump shot" "2PT Field Goal" "Mid-Range" "Left Side Center(LC)" "16-24 ft." 21 -98 189 "1" "1" "20150204" "GSW" "DAL"
"786" "Shot Chart Detail" "0021400741" "460" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "6" "41" "Missed Shot" "Step Back Jump shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 26 99 249 "1" "0" "20150204" "GSW" "DAL"
"787" "Shot Chart Detail" "0021400741" "499" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "3" "13" "Made Shot" "Floating Jump shot" "2PT Field Goal" "Mid-Range" "Right Side(R)" "8-16 ft." 12 105 60 "1" "1" "20150204" "GSW" "DAL"
"788" "Shot Chart Detail" "0021400741" "506" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "2" "16" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 28 152 242 "1" "0" "20150204" "GSW" "DAL"
"789" "Shot Chart Detail" "0021400741" "541" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "0" "53" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 27 -71 269 "1" "1" "20150204" "GSW" "DAL"
"790" "Shot Chart Detail" "0021400749" "25" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "8" "41" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 25 -202 149 "1" "0" "20150206" "ATL" "GSW"
"791" "Shot Chart Detail" "0021400749" "29" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "8" "7" "Missed Shot" "Jump Shot" "3PT Field Goal" "Right Corner 3" "Right Side(R)" "24+ ft." 23 233 56 "1" "0" "20150206" "ATL" "GSW"
"792" "Shot Chart Detail" "0021400749" "43" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "6" "18" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 24 144 201 "1" "0" "20150206" "ATL" "GSW"
"793" "Shot Chart Detail" "0021400749" "60" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "4" "57" "Missed Shot" "Pullup Jump shot" "2PT Field Goal" "Mid-Range" "Center(C)" "16-24 ft." 21 45 208 "1" "0" "20150206" "ATL" "GSW"
"794" "Shot Chart Detail" "0021400749" "69" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "3" "55" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 27 211 172 "1" "1" "20150206" "ATL" "GSW"
"795" "Shot Chart Detail" "0021400749" "93" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "1" "51" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 27 177 208 "1" "0" "20150206" "ATL" "GSW"
"796" "Shot Chart Detail" "0021400749" "205" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "5" "7" "Made Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 4 14 "1" "1" "20150206" "ATL" "GSW"
"797" "Shot Chart Detail" "0021400749" "235" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "1" "50" "Missed Shot" "Running Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 -8 11 "1" "0" "20150206" "ATL" "GSW"
"798" "Shot Chart Detail" "0021400749" "251" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "0" "47" "Made Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 -10 1 "1" "1" "20150206" "ATL" "GSW"
"799" "Shot Chart Detail" "0021400749" "291" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "10" "2" "Missed Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 2 -21 12 "1" "0" "20150206" "ATL" "GSW"
"800" "Shot Chart Detail" "0021400749" "338" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "6" "29" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 24 -19 246 "1" "1" "20150206" "ATL" "GSW"
"801" "Shot Chart Detail" "0021400749" "346" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "6" "4" "Missed Shot" "Floating Jump shot" "2PT Field Goal" "In The Paint (Non-RA)" "Center(C)" "Less Than 8 ft." 6 62 19 "1" "0" "20150206" "ATL" "GSW"
"802" "Shot Chart Detail" "0021400749" "370" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "4" "23" "Made Shot" "Pullup Bank shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 26 20 266 "1" "1" "20150206" "ATL" "GSW"
"803" "Shot Chart Detail" "0021400749" "373" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "3" "46" "Made Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 26 121 236 "1" "1" "20150206" "ATL" "GSW"
"804" "Shot Chart Detail" "0021400749" "386" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "2" "44" "Missed Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 -8 9 "1" "0" "20150206" "ATL" "GSW"
"805" "Shot Chart Detail" "0021400749" "485" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "6" "33" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 24 -29 247 "1" "0" "20150206" "ATL" "GSW"
"806" "Shot Chart Detail" "0021400749" "504" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "5" "33" "Missed Shot" "Pullup Jump shot" "2PT Field Goal" "Mid-Range" "Left Side Center(LC)" "16-24 ft." 22 -111 190 "1" "0" "20150206" "ATL" "GSW"
"807" "Shot Chart Detail" "0021400749" "514" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "4" "35" "Made Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 13 1 "1" "1" "20150206" "ATL" "GSW"
"808" "Shot Chart Detail" "0021400749" "564" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "0" "50" "Made Shot" "Running Reverse Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 -18 4 "1" "1" "20150206" "ATL" "GSW"
"809" "Shot Chart Detail" "0021400760" "22" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "8" "56" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 26 -127 236 "1" "1" "20150207" "NYK" "GSW"
"810" "Shot Chart Detail" "0021400760" "27" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "8" "18" "Missed Shot" "Jump Shot" "3PT Field Goal" "Left Corner 3" "Left Side(L)" "24+ ft." 24 -243 0 "1" "0" "20150207" "NYK" "GSW"
"811" "Shot Chart Detail" "0021400760" "31" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "8" "4" "Missed Shot" "Jump Bank Shot" "2PT Field Goal" "Mid-Range" "Left Side(L)" "8-16 ft." 10 -95 53 "1" "0" "20150207" "NYK" "GSW"
"812" "Shot Chart Detail" "0021400760" "59" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "5" "41" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Left Side(L)" "16-24 ft." 22 -185 127 "1" "0" "20150207" "NYK" "GSW"
"813" "Shot Chart Detail" "0021400760" "244" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "1" "42" "Missed Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 0 -4 7 "1" "0" "20150207" "NYK" "GSW"
"814" "Shot Chart Detail" "0021400760" "264" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "0" "43" "Made Shot" "Driving Finger Roll Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 12 4 "1" "1" "20150207" "NYK" "GSW"
"815" "Shot Chart Detail" "0021400760" "266" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "0" "5" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 26 -52 255 "1" "1" "20150207" "NYK" "GSW"
"816" "Shot Chart Detail" "0021400760" "269" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "0" "0" "Missed Shot" "Running Jump Shot" "3PT Field Goal" "Backcourt" "Back Court(BC)" "Back Court Shot" 50 -82 496 "1" "0" "20150207" "NYK" "GSW"
